epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta,lr
40,1835.4169006347656,19.9060115814209,1855.3229370117188,1269.7586669921875,18.963613510131836,1288.7222900390625,1.0,0.0008438508174347005
41,1809.1882629394531,18.228443145751953,1827.4167175292969,1243.5372314453125,32.55132293701172,1276.0885009765625,1.0,0.0008362196501476344
42,1689.2200012207031,21.460017204284668,1710.6800231933594,1357.4666748046875,15.540181159973145,1373.0068359375,1.0,0.0008284431989751019
43,1848.136474609375,15.691540718078613,1863.8280334472656,1272.8480224609375,20.80657196044922,1293.654541015625,1.0,0.000820524874925601
44,1804.68798828125,26.594655990600586,1831.2826538085938,1204.0140380859375,36.25119400024414,1240.2652587890625,1.0,0.0008124681512377633
45,1552.5513610839844,31.435364723205566,1583.9867248535156,1353.07568359375,32.32425308227539,1385.39990234375,1.0,0.0008042765618568753
46,1613.7210083007812,26.232061862945557,1639.9530639648438,1551.4857177734375,26.888137817382812,1578.3739013671875,1.0,0.0007959536998847739
47,1685.3722534179688,25.148197174072266,1710.5204467773438,1261.2486572265625,29.28790283203125,1290.53662109375,1.0,0.0007875032160037936
48,1597.9566040039062,26.595052242279053,1624.5516662597656,1180.9803466796875,25.460304260253906,1206.440673828125,1.0,0.0007789288168754551
49,1640.0737915039062,18.26822280883789,1658.342041015625,1249.1435546875,17.62320899963379,1266.7667236328125,1.0,0.0007702342635146031
50,1576.0369262695312,20.649888515472412,1596.6867980957031,1438.6556396484375,24.96076774597168,1463.616455078125,1.0,0.0007614233696396993
51,1636.2467346191406,18.1597580909729,1654.4065246582031,1708.8372802734375,9.864887237548828,1718.7021484375,1.0,0.0007524999999999998
52,1637.32275390625,17.405312299728394,1654.7280883789062,1557.9033203125,23.333127975463867,1581.2364501953125,1.0,0.0007434680686803488
53,1618.51806640625,24.774580001831055,1643.2926330566406,1340.8509521484375,14.36807918548584,1355.218994140625,1.0,0.0007343315373843313
54,1536.7810668945312,22.44286870956421,1559.2239074707031,1331.9171142578125,19.141210556030273,1351.058349609375,1.0,0.0007250944136965387
55,1559.3787231445312,23.653728008270264,1583.0324401855469,1295.968505859375,19.358928680419922,1315.327392578125,1.0,0.0007157607493247106
56,1434.327880859375,20.462677478790283,1454.7905883789062,1256.5318603515625,18.059484481811523,1274.59130859375,1.0,0.0007063346383225208
57,1498.0469970703125,21.204349994659424,1519.2513427734375,1392.7852783203125,14.68347454071045,1407.46875,1.0,0.0006968202152937906
58,1819.490966796875,19.637075901031494,1839.1280517578125,1329.7642822265625,16.1243953704834,1345.888671875,1.0,0.0006872216535789154
59,1662.7482604980469,19.783206939697266,1682.5314636230469,1355.297119140625,16.57069206237793,1371.8677978515625,1.0,0.0006775431634242983
60,1733.3436584472656,20.443786144256592,1753.7874450683594,1668.1790771484375,17.262962341308594,1685.4420166015625,1.0,0.0006677889901355984
61,1754.4998779296875,23.625882148742676,1778.1257629394531,1223.1473388671875,16.96941566467285,1240.11669921875,1.0,0.0006579634122155987
62,1660.5055236816406,26.588418006896973,1687.0939025878906,1301.5670166015625,24.965484619140625,1326.532470703125,1.0,0.0006480707394875132
63,1597.8338623046875,25.99036407470703,1623.82421875,1276.7626953125,16.063392639160156,1292.8260498046875,1.0,0.0006381153112045562
