epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta,lr
37,1631.8139038085938,36.38594150543213,1668.1998596191406,1140.50244140625,30.430517196655273,1170.9329833984375,1.0,0.0008658394705735983
38,1893.814208984375,31.063705921173096,1924.8778991699219,1068.1859130859375,31.73773193359375,1099.923583984375,1.0,0.0008586639764182372
39,1723.0714111328125,23.059000492095947,1746.1304321289062,1059.836669921875,38.11967086791992,1097.956298828125,1.0,0.0008513333535541156
40,1810.2573852539062,23.940223693847656,1834.1976013183594,1149.4715576171875,25.659555435180664,1175.131103515625,1.0,0.0008438508174347005
41,1908.5726318359375,19.021140098571777,1927.59375,1082.608154296875,29.91278839111328,1112.52099609375,1.0,0.0008362196501476344
42,1780.4425659179688,24.22647190093994,1804.6690673828125,1176.7471923828125,27.735849380493164,1204.4830322265625,1.0,0.0008284431989751019
43,1691.5010070800781,25.664308547973633,1717.1653137207031,1074.9932861328125,35.40948486328125,1110.40283203125,1.0,0.000820524874925601
44,1866.5069885253906,25.151034355163574,1891.6580505371094,1130.4049072265625,30.37213134765625,1160.777099609375,1.0,0.0008124681512377633
45,1650.0467224121094,30.42030429840088,1680.4670104980469,1047.0087890625,32.99424743652344,1080.0030517578125,1.0,0.0008042765618568753
46,1667.9015502929688,26.300446033477783,1694.2019958496094,1095.6680908203125,23.971059799194336,1119.63916015625,1.0,0.0007959536998847739
47,1743.5828247070312,27.419809341430664,1771.0026245117188,1154.96142578125,33.293182373046875,1188.254638671875,1.0,0.0007875032160037936
48,1728.85888671875,28.374399662017822,1757.2332763671875,1015.081298828125,33.269004821777344,1048.350341796875,1.0,0.0007789288168754551
