epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta
40,388.3438415527344,8.302521705627441,396.6463623046875,279.63446044921875,5.610985994338989,285.2454528808594,1.0
41,401.6559579031808,8.381623268127441,410.03758021763394,310.4846496582031,5.491062641143799,315.9757080078125,1.0
42,410.7001211983817,7.920089312962124,418.62020438058033,339.0077209472656,6.272446870803833,345.28016662597656,1.0
43,406.3280334472656,8.015244279588972,414.34327915736606,261.53395080566406,5.8213746547698975,267.35533142089844,1.0
44,377.7263619559152,8.368316309792656,386.0946786063058,299.7059631347656,5.177152395248413,304.88311767578125,1.0
45,428.85716465541293,8.109780379704066,436.9669494628906,256.8351364135742,5.571760892868042,262.4068908691406,1.0
46,391.032723563058,9.230566161019462,400.26329258510043,257.70995330810547,6.184083700180054,263.89404296875,1.0
47,392.9677734375,8.247801644461495,401.215576171875,272.6770477294922,5.88378381729126,278.5608215332031,1.0
48,407.30142647879467,7.822191783360073,415.12361798967635,258.8449401855469,5.073114395141602,263.91805267333984,1.0
49,385.44102260044644,8.752335684640068,394.19336373465404,256.11693572998047,6.191417455673218,262.30835723876953,1.0
50,409.5430385044643,8.70940467289516,418.25243704659596,266.8082733154297,6.684009075164795,273.4922790527344,1.0
51,397.43646240234375,9.364093508039202,406.80055018833707,254.5855255126953,6.099433898925781,260.68495178222656,1.0
52,376.46651785714283,7.69891813823155,384.1654357910156,256.42181396484375,5.576982736587524,261.9988021850586,1.0
53,392.5464172363281,8.218504292624337,400.7649230957031,256.4682312011719,5.248369932174683,261.7166061401367,1.0
54,374.0096653529576,8.31137922831944,382.321044921875,253.26576232910156,6.012301206588745,259.27806091308594,1.0
55,397.3081534249442,8.649402754647392,405.95755440848217,304.29095458984375,6.303004264831543,310.5939483642578,1.0
56,414.2617841448103,8.960011277879987,423.2217930385045,307.60581970214844,6.383172273635864,313.98899841308594,1.0
57,377.1264081682478,8.698176043374199,385.8245849609375,259.04942321777344,6.147834300994873,265.197265625,1.0
58,388.2374354771205,8.98812130519322,397.22555106026783,263.60181427001953,5.980258941650391,269.5820770263672,1.0
