epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta,lr
42,1027.4202098017154,47.898066976796024,1051.3692480999491,5043.951513671875,152.67166900634766,5120.287353515625,0.5,0.0009008439059511095
43,977.0631541376529,48.263599893321164,1001.1949515964674,768.2184997558594,43.13718872070312,789.7870971679688,0.5,0.0008961267311259663
44,1022.6018703294837,47.71012579876444,1046.4569383704145,777.5469360351562,43.28436965942383,799.1891174316406,0.5,0.0008913130516324727
45,970.82842884893,46.34496788356615,994.0009155273438,640.1228698730469,43.03428688049316,661.6400146484375,0.5,0.0008864040551740151
46,947.3618548849355,46.44165279554284,970.5826814070991,660.8317626953125,44.01951866149902,682.8415283203125,0.5,0.0008814009529720148
47,972.7456280252208,46.18003969607146,995.8356509001359,625.9681823730468,63.50918083190918,657.7227783203125,0.5,0.000876304979467077
48,972.8098370095958,45.994018388831094,995.8068423063859,689.9459655761718,68.99964599609375,724.4457946777344,0.5,0.0008711173920144112
49,947.9522346828295,45.533223774122156,970.7188481869905,630.1509887695313,43.701805114746094,652.0018920898438,0.5,0.0008658394705735982
50,967.4970384680706,46.48535272349482,990.7397142493206,641.7355285644531,42.148963928222656,662.8100036621094,0.5,0.0008604725173927781
51,981.8059652577276,45.01670497396718,1004.3143177861753,596.9542053222656,46.613236618041995,620.2608154296875,0.5,0.0008550178566873404
52,937.9872118079144,44.37667440331501,960.1755503778872,691.0740478515625,60.66246337890625,721.4052795410156,0.5,0.000849476834313195
53,996.8142010232676,44.26932144165039,1018.9488644807235,592.0746215820312,54.552890396118165,619.35107421875,0.5,0.0008438508174347004
54,926.8845612899116,45.04046655737835,949.4047944442085,581.08115234375,50.98340263366699,606.5728515625,0.5,0.0008381411941873373
55,935.106272821841,43.5603315104609,956.8864374575408,647.2151184082031,52.70061492919922,673.5654296875,0.5,0.0008323493733352072
56,968.2007220724355,43.51869168488876,989.9600617781929,588.5275390625,44.13264465332031,610.5938598632813,0.5,0.0008264767839234404
57,940.5657348632812,42.958384969960086,962.0449285092561,592.9620727539062,43.16484375,614.5444946289062,0.5,0.0008205248749256009
58,908.0346215289572,42.40619974550994,929.2377292798913,612.0539611816406,44.13302307128906,634.1204711914063,0.5,0.0008144951148861735
59,966.9510153065557,42.506360178408414,988.2042010763417,645.4250549316406,38.5709529876709,664.7105285644532,0.5,0.000808388991558223
60,932.9220448369565,42.79369884988536,954.3188927691916,1056.5855834960937,79.08987731933594,1096.130517578125,0.5,0.0008022080115363122
61,909.5993493121604,42.06338484390922,930.6310464610224,701.4931823730469,59.07254180908203,731.0294494628906,0.5,0.0007959536998847738
62,949.9602501910666,41.764922432277515,970.8427110754925,593.3640686035156,41.139247512817384,613.93369140625,0.5,0.0007896275997614225
63,923.8032200025475,41.45588742131772,944.5311597741169,565.5222747802734,43.00926895141602,587.0269104003906,0.5,0.0007832312720368043
64,925.3777266792629,41.8172604934029,946.2863597040591,601.9953979492187,53.332650375366214,628.6617248535156,0.5,0.0007767662949090748
65,937.4324181598166,41.06714762812076,957.9659954568614,566.4362701416015,42.2168212890625,587.544677734375,0.5,0.0007702342635146029
66,930.3690649944803,41.24031804955524,950.989233929178,838.2811096191406,64.90653457641602,870.7343811035156,0.5,0.0007636367895343943
67,893.0043892238451,40.7368164891782,913.3727987538214,563.9798828125,40.15389633178711,584.0568420410157,0.5,0.0007569755007964334
68,946.1056598165761,40.92006907255753,966.565697711447,601.826318359375,39.49073600769043,621.5716796875,0.5,0.0007502520408740414
69,908.3568035623301,41.043572799019195,928.8785838251529,566.2036926269532,46.15069923400879,589.2790344238281,0.5,0.0007434680686803487
70,922.9901640518852,41.106599973595664,943.5434676460598,614.6333923339844,37.927791595458984,633.5972961425781,0.5,0.0007366252580589836
71,903.2320503566576,40.30664137135381,923.3853706691576,581.3055541992187,48.58745574951172,605.5992858886718,0.5,0.0007297252973710753
72,910.5127934994905,40.7400135371996,930.8827939240829,589.6407653808594,48.2830867767334,613.7823059082032,0.5,0.0007227698890786776
73,912.0592160432235,41.03559626703677,932.577011771824,575.2941711425781,39.87019386291504,595.2292663574219,0.5,0.0007157607493247106
74,901.0717906122622,40.876256279323414,921.509914232337,642.136279296875,53.570763397216794,668.9216674804687,0.5,0.0007086996075095286
75,895.7748346743376,39.530929482501485,915.5402977984885,556.1444213867187,41.31902084350586,576.8039306640625,0.5,0.000701588205864216
76,912.7998842985734,41.15136826556662,933.3755665654721,666.8141357421875,55.079063415527344,694.3536743164062,0.5,0.0006944282990207192
77,899.4734775709069,39.371750458427094,919.159352178159,685.0733459472656,55.9042465209961,713.0254699707032,0.5,0.0006872216535789154
78,924.2619615637738,39.5700103925622,944.0469692064369,578.1807006835937,37.33189086914062,596.8466491699219,0.5,0.000679970047670732
79,906.7651831585428,40.100436583809234,926.8154004967731,554.7197784423828,44.66532325744629,577.05244140625,0.5,0.000672675270521419
80,900.3886413574219,39.22625044117803,920.0017607315727,571.4068054199219,36.72525634765625,589.76943359375,0.5,0.0006653391220080837
81,883.9391638714334,39.41054982724397,903.6444370435631,546.4019714355469,39.63197631835938,566.2179565429688,0.5,0.0006579634122155987
82,902.7504975692085,38.73411584937054,922.1175550377887,550.7219268798829,43.25832595825195,572.3510955810547,0.5,0.0006505499609899902
83,877.0607180388077,40.11386149862538,897.1176532247792,581.0791198730469,45.57752914428711,603.8678894042969,0.5,0.0006431005974894183
84,852.4359183933424,39.257577481477156,872.0647065535835,546.1075439453125,42.504238510131835,567.3596740722656,0.5,0.0006356171597328592
85,876.7296208920686,38.99143418021824,896.2253351626189,627.3640380859375,36.70587692260742,645.7169738769531,0.5,0.0006281014941466027
86,873.9252266261889,38.068418917448625,892.9594341775645,535.8704711914063,39.643697357177736,555.6923187255859,0.5,0.0006205554551086729
87,884.4575367803159,38.82145657746688,903.8682635763417,578.13134765625,44.02464218139649,600.1436645507813,0.5,0.0006129809044912883
88,875.7679801609205,38.458470634792164,894.9972162661345,550.3505706787109,40.99062385559082,570.8458801269531,0.5,0.0006053797112014734
89,875.0501390540081,38.356394062871516,894.228343134341,577.4293273925781,36.762464141845705,595.8105529785156,0.5,0.0005977537507199335
90,872.0461876910666,37.874380775119945,890.9833772078804,555.3427795410156,37.11707992553711,573.901318359375,0.5,0.0005901049046383073
91,883.4543058975884,39.07948717863663,902.9940464185631,533.7006378173828,42.087975311279294,554.7446258544921,0.5,0.000582435060194914
92,887.9739260466202,38.235821019048274,907.0918393342391,561.2116943359375,41.81066398620605,582.1170227050782,0.5,0.0005747461098091032
93,897.5232490871264,38.443213918934696,916.7448544709579,584.0945068359375,43.964957809448244,606.0769897460938,0.5,0.0005670399506143304
94,864.7988573157269,38.61873900372049,884.1082246199898,553.2556121826171,37.02571411132813,571.7684753417968,0.5,0.0005593184839900672
95,864.6910148288893,38.28608189458432,883.8340520444124,559.2214630126953,43.13003082275391,580.7864807128906,0.5,0.0005515836150926643
96,856.428395146909,38.33799809994905,875.5973975140115,588.2862854003906,45.12049751281738,610.846533203125,0.5,0.0005438372523852831
97,903.2824083411175,38.62196507661239,922.5933970575747,542.1421539306641,38.62204093933106,561.4531768798828,0.5,0.0005360813071670099
98,884.107457699983,38.46940231323242,903.342160432235,563.0360717773438,43.35624656677246,584.7142028808594,0.5,0.0005283176931012728
99,849.8127521017324,37.98546558877696,868.8054836107337,612.5111328125,44.253807067871094,634.638037109375,0.5,0.0005205483257436733
100,873.7577846361244,37.96916563614555,892.7423626443614,537.6752075195312,36.96009216308594,556.1552490234375,0.5,0.000512775122069351
101,874.4283898395041,38.3754997253418,893.6161366338315,553.4678344726562,37.91656341552734,572.4261138916015,0.5,0.0005049999999999997
102,879.4441846764606,37.74421459695567,898.31628683339,530.2773468017579,37.757179260253906,549.1559417724609,0.5,0.0004972248779306485
103,855.078726063604,38.03733095915421,874.0973922066066,535.6690002441406,37.72906150817871,554.5335327148438,0.5,0.0004894516742563261
104,832.0220018469769,37.64754975360373,850.8457827360734,593.5363037109375,43.86724014282227,615.469921875,0.5,0.0004816823068987265
105,856.4749808933424,37.51049116383428,875.2302259362262,535.8728332519531,37.01252403259277,554.3791046142578,0.5,0.0004739186928329895
106,857.2449022376019,37.34724417976711,875.9185260275136,543.6696624755859,36.48854484558105,561.913931274414,0.5,0.00046616274761471644
107,845.6571867569634,37.897513596907906,864.6059490701426,532.0628448486328,39.01725463867187,551.571484375,0.5,0.0004584163849073351
108,869.9463580587636,37.90703856426737,888.8998758067255,552.3872680664062,42.26736488342285,573.5209594726563,0.5,0.0004506815160099323
109,848.5535477347996,37.40738669685695,867.2572446076766,533.0336120605468,35.711075973510745,550.8891540527344,0.5,0.00044296004938566917
110,862.8883892556895,37.352009648862094,881.564393416695,533.1308044433594,41.45471725463867,553.8581726074219,0.5,0.00043525389019089645
111,860.0019133194634,37.28925804469896,878.6465387759001,613.0655334472656,35.852911376953124,630.9919860839843,0.5,0.0004275649398050855
112,836.8550003715184,37.18752720045007,855.4487649668818,549.4473602294922,40.43936386108398,569.667041015625,0.5,0.000419895095361692
113,856.4456753938094,37.341729537300445,875.1165373429009,555.4065155029297,35.692037200927736,573.2525268554688,0.5,0.0004122462492800661
114,877.5519807235054,37.39290245719578,896.2484290081521,529.8746612548828,40.05091781616211,549.9001190185547,0.5,0.0004046202887985262
115,847.94103738536,36.925199094025984,866.4036387567935,531.5867919921875,40.69855003356933,551.936068725586,0.5,0.0003970190955087114
116,840.0934395168139,37.06298761782439,858.6249323305876,526.3080749511719,36.9875545501709,544.8018524169922,0.5,0.0003894445448913266
117,920.0307696798574,36.7302769370701,938.3959032141644,534.0702606201172,38.84483642578125,553.4926788330079,0.5,0.00038189850585339664
118,859.2106309973675,36.8171618917714,877.6192109481148,523.5805145263672,38.63155288696289,542.8962799072266,0.5,0.0003743828402671402
119,841.0444322668988,36.57826232910156,859.3335597826087,530.8974914550781,36.33091087341309,549.0629455566407,0.5,0.0003668994025105813
120,835.7449354088825,36.73464882892111,854.1122622282609,542.4651733398438,38.31361351013184,561.6219757080078,0.5,0.00035945003901000934
121,841.9906417183254,37.37153422314188,860.676406196926,527.8601287841797,39.19385604858398,547.4570495605469,0.5,0.0003520365877844009
122,835.9034317680027,36.63382571676503,854.2203501825747,528.0709564208985,36.643883895874026,546.3929077148438,0.5,0.00034466087799191577
123,831.9559671153193,36.82387932487156,850.3679106339165,534.8603912353516,37.817675018310545,553.7692291259766,0.5,0.0003373247294785805
124,870.4939362899116,37.08061408996582,889.0342420495075,518.1698516845703,37.92091941833496,537.1303131103516,0.5,0.00033002995232926755
125,830.1448914901069,36.92044971300208,848.605117134426,514.3629516601562,38.146719741821286,533.4363189697266,0.5,0.0003227783464210843
126,819.202160379161,36.644693872203,837.5245069420856,556.4307678222656,38.05750579833985,575.459521484375,0.5,0.00031557170097928043
127,847.0387427288553,36.36600850976032,865.2217447032099,551.6454223632812,39.45446357727051,571.37265625,0.5,0.0003084117941357833
128,854.9143636952276,36.23743040665336,873.0330770741339,521.4495666503906,36.87430267333984,539.8867156982421,0.5,0.00030130039249047096
129,828.0355748715608,36.54601685897164,846.3085897694464,512.5942474365235,37.433739471435544,531.3111175537109,0.5,0.00029423925067528886
130,855.7654962954314,36.276745920595914,873.903868302055,526.3415435791015,35.801442337036136,544.2422698974609,0.5,0.0002872301109213218
131,826.8500352942425,36.49085766336192,845.0954603112262,507.8567413330078,36.839188766479495,526.2763305664063,0.5,0.0002802747026289242
132,805.9100374968156,36.57032634900964,824.1952010444973,511.34621276855466,36.974988555908205,529.8337036132813,0.5,0.00027337474194101606
133,864.747719142748,36.63910260407821,883.0672766644021,506.9976013183594,37.905588912963864,525.9503936767578,0.5,0.00026653193131965066
134,850.8905666185462,36.405612365059234,869.0933718474015,512.9926696777344,36.818441009521486,531.4018920898437,0.5,0.000259747959125958
135,827.6845557171365,36.86845862347147,846.118783702021,525.2395080566406,38.67013664245606,544.5745849609375,0.5,0.000253024499203566
136,798.2110237453295,36.654408247574516,816.5382212763247,506.1318603515625,37.07740592956543,524.6705749511718,0.5,0.00024636321046560516
137,841.2863331670346,35.88951293281887,859.231088389521,513.4727935791016,36.94548416137695,531.9455352783203,0.5,0.00023976573648539637
138,835.7543812627378,36.042808118073836,853.7757913340693,517.2202819824219,35.39658470153809,534.918569946289,0.5,0.00023323370509092454
139,837.6533627717391,35.8944555780162,855.6005899180536,519.2194427490234,38.01600227355957,538.2274505615235,0.5,0.00022676872796319514
140,794.6981917671535,35.701460382212765,812.5489263119905,515.7032775878906,35.86933975219726,533.6379516601562,0.5,0.00022037240023857696
141,826.6589421811311,36.216841241587765,844.7673618482506,512.8152893066406,36.45779724121094,531.0441864013671,0.5,0.0002140463001152257
142,818.3596629267154,36.12136832527492,836.4203451405401,506.25365295410154,37.30012168884277,524.9037170410156,0.5,0.00020779198846368732
143,885.2054814877717,36.09606452610182,903.2535188094429,514.7933197021484,36.34837265014649,532.9675048828125,0.5,0.00020161100844177644
144,796.8118670919667,36.00279194375743,814.8132616126019,645.8592041015625,39.95370025634766,665.8360473632813,0.5,0.00019550488511382576
145,826.8925436268682,36.14100505994714,844.9630485202955,504.5804382324219,36.24560012817383,522.7032409667969,0.5,0.00018947512507439847
146,822.3335518215014,36.42180567202361,840.544457477072,565.0322875976562,39.042998504638675,584.5537841796875,0.5,0.00018352321607655904
147,828.0102724821671,35.89088182863982,845.9557083793309,504.5455688476562,37.168524169921874,523.1298278808594,0.5,0.0001776506266647923
148,835.7084576150645,36.27449599556301,853.8457071055536,523.0334350585938,37.06769981384277,541.5672973632812,0.5,0.000171858805812662
149,861.0771537449049,35.856363586757496,879.0053399127463,505.0022491455078,36.07392616271973,523.0392211914062,0.5,0.000166149182565299
150,807.8711614194124,36.08886254352072,825.9155897057575,536.125942993164,37.624644088745114,554.9382720947266,0.5,0.00016052316568680435
151,846.0453172766644,35.742808549300484,863.9167201829994,503.5550201416016,35.87401084899902,521.4920349121094,0.5,0.00015498214331265893
152,857.004823104195,36.07359463235606,875.0416246497113,504.2168395996094,36.298967361450195,522.366323852539,0.5,0.0001495274826072215
153,834.7445002016814,35.80323575890583,852.6461141835089,501.6949035644531,36.0271354675293,519.7084686279297,0.5,0.00014416052942640132
154,819.9121611221977,35.504681877467945,837.6644990340523,532.600942993164,36.65379753112793,550.9278442382813,0.5,0.0001388826079855881
155,831.0201256793479,35.920480728149414,848.9803665824559,502.4189056396484,36.305778121948244,520.5717987060547,0.5,0.00013369502053292245
156,853.0674571161685,35.96908610800038,871.0520059336786,512.5988647460938,36.80623092651367,531.0019805908203,0.5,0.0001285990470279847
157,813.1201145337975,35.598036392875336,830.9191350522249,519.681494140625,36.61094436645508,537.986962890625,0.5,0.00012359594482598432
158,833.3227194081182,35.77272680531377,851.209079908288,500.61223754882815,36.56656608581543,518.8955291748047,0.5,0.00011868694836752681
159,827.7019600246264,35.47008522697117,845.4369984502378,502.1341278076172,35.557834243774415,519.9130462646484,0.5,0.0001138732688740332
160,848.720727008322,35.8844339121943,866.6629399838655,515.8190795898438,37.038364028930665,534.3382598876954,0.5,0.00010915609404889012
161,841.8697217858356,35.83729503465735,859.7883725373641,502.05730590820315,35.86793212890625,519.9912628173828,0.5,0.00010453658778440103
162,840.6163555642833,35.88116521420686,858.5569391665251,500.43694763183595,36.702898788452146,518.7883941650391,0.5,0.00010001588987461343
163,841.6741956627887,35.75927941695504,859.5538369883661,504.5761657714844,36.142939758300784,522.6476318359375,0.5,9.559511573409192e-05
164,770.1497802734375,35.665395239125125,787.982481583305,517.7751098632813,36.7387580871582,536.1444946289063,0.5,9.12753561227063e-05
165,800.9812210746434,35.6624698638916,818.8124575407609,499.1949859619141,36.201853561401364,517.2959197998047,0.5,8.705767687650262e-05
166,819.2576240871264,35.78502961863642,837.1501318890115,498.74085388183596,36.040015029907224,516.760855102539,0.5,8.294311864472445e-05
167,817.551430080248,35.73377659009851,835.4183177118716,498.21947326660154,36.08943977355957,516.2641967773437,0.5,7.89326966330478e-05
168,817.8955887504246,35.59031627489173,835.6907414975374,498.1293426513672,36.25924949645996,516.2589691162109,0.5,7.502740035309526e-05
169,829.8694895868716,35.882807773092516,847.8108872123387,499.0907379150391,36.963541412353514,517.5725158691406,0.5,7.12281933782875e-05
170,823.0938588018003,35.61981209464695,840.9037621539572,496.7868316650391,36.26153984069824,514.9176086425781,0.5,6.75360131060967e-05
171,810.2098926046621,35.61660136347232,828.0181931205418,496.9955596923828,36.19143218994141,515.091275024414,0.5,6.395177052675792e-05
172,790.375071649966,35.57520464192266,808.1626759404721,499.1647125244141,35.105097961425784,516.7172576904297,0.5,6.047634999849528e-05
173,841.5697791058084,35.73261493185292,859.4360895571501,497.7124053955078,36.53689041137695,515.980844116211,0.5,5.711060902932039e-05
174,810.5166267726732,35.72567948051121,828.3794608738111,496.63075561523436,36.017019271850586,514.6392578125,0.5,5.385537806545467e-05
175,809.7179565429688,35.66553563657014,827.5507268490999,496.9919036865234,36.67721519470215,515.3305053710938,0.5,5.0711460286429424e-05
176,816.2292453931725,35.65049113398013,834.0544897991678,498.6358947753906,35.95698890686035,516.6143859863281,0.5,4.767963140691315e-05
177,855.6367877462636,35.67991538669752,873.4767495860224,497.80902404785155,36.04742240905762,515.832730102539,0.5,4.4760639485315563e-05
178,803.9567552649456,35.63812181223994,821.7758138905401,495.8121826171875,36.45629539489746,514.04033203125,0.5,4.195520473921563e-05
179,820.1359345809273,35.529253669407055,837.9005591351053,495.9664672851562,35.694624710083005,513.8137756347656,0.5,3.9264019367658385e-05
180,779.6270234481148,35.61833746536918,797.4361903978431,497.3003814697266,36.0022216796875,515.3014923095703,0.5,3.6687747380365064e-05
181,816.637343696926,35.8094366322393,834.5420651643173,495.16905822753904,36.56805648803711,513.4530853271484,0.5,3.422702443389899e-05
182,807.6735202955163,35.67831271627675,825.5126780634341,496.69325561523436,35.4428295135498,514.4146728515625,0.5,3.188245767482658e-05
183,815.0497861115829,35.607572638470195,832.8535700259001,496.35194091796876,36.1767578125,514.440316772461,0.5,2.965462558991323e-05
184,845.6542464546535,35.66704567618992,863.4877743928329,496.1358306884766,36.55320663452149,514.4124389648438,0.5,2.7544077863390004e-05
185,832.0281086797299,35.604501309602156,849.8303594174592,496.17051696777344,35.344796371459964,513.842919921875,0.5,2.5551335241327672e-05
186,821.8198534094769,35.650635760763414,839.6451734459919,497.7669982910156,35.89193153381348,515.7129638671875,0.5,2.367688940315011e-05
187,813.0275308360224,35.57880575760551,830.8169316830842,496.4420867919922,35.28652381896973,514.0853454589844,0.5,2.1921202840320077e-05
188,815.6382804538893,35.61804837765901,833.4473027768342,496.09287109375,35.91840019226074,514.0520721435547,0.5,2.0284708742225903e-05
189,816.0010309634001,35.58955549157184,833.7958095384681,496.02736206054686,35.748098373413086,513.9014068603516,0.5,1.8767810889299086e-05
190,809.923631751019,35.61981748498005,827.7335450545601,495.3173583984375,35.56186752319336,513.0982971191406,0.5,1.7370883553386936e-05
191,797.0758759871773,35.62971902930218,814.8907351286515,495.43540649414064,35.77016906738281,513.3204895019531,0.5,1.6094271405406862e-05
192,827.3699022376019,35.59193752122962,845.1658696713655,495.2452728271484,36.186323165893555,513.3384338378906,0.5,1.4938289430304022e-05
193,848.7594219705333,35.52633973826533,866.5225949494735,496.0921203613281,35.79814414978027,513.9911987304688,0.5,1.3903222849333509e-05
194,814.7045739215354,35.59872361888056,832.5039407481318,495.5995208740234,36.21427955627441,513.7066650390625,0.5,1.2989327049686102e-05
195,836.0170354428499,35.68212218906569,853.8580998959749,495.2674194335938,36.253047180175784,513.3939483642578,0.5,1.2196827521475404e-05
196,823.6540447732676,35.74716816777768,841.5276250424592,495.6776428222656,36.3142593383789,513.834765625,0.5,1.152591980210166e-05
197,820.1121428116509,35.63744312783946,837.9308697244395,495.2914978027344,35.86194610595703,513.2224731445312,0.5,1.097676942800558e-05
198,785.8673852008322,35.572181701660156,803.6534768809443,495.4229400634766,35.82495002746582,513.335415649414,0.5,1.0549511893824899e-05
199,816.1645587423574,35.582624435424805,833.9558689283288,495.6904724121094,35.72847900390625,513.5547119140625,0.5,1.0244252618962858e-05
200,856.6043422533119,35.62682591313901,874.4177524732506,495.2296417236328,35.95978698730469,513.2095367431641,0.5,1.006106692157801e-05
