epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta
106,350.4210466657366,6.9801837376185825,357.40122767857144,240.58831787109375,7.242174386978149,247.8304901123047,1.0
107,394.22227696010043,6.860539368220738,401.0828159877232,283.4205017089844,6.369553327560425,289.79005432128906,1.0
108,386.544913155692,7.048646245683942,393.5935581752232,254.55186462402344,6.202802658081055,260.75467681884766,1.0
109,347.6327165876116,7.092317717415946,354.72503662109375,237.53240203857422,5.804956674575806,243.3373565673828,1.0
110,397.5663757324219,6.742643628801618,404.30902099609375,251.61566162109375,6.218394041061401,257.8340530395508,1.0
111,361.2808183942522,7.18378073828561,368.464599609375,241.83788299560547,7.088185787200928,248.92607879638672,1.0
112,383.8193577357701,7.168788841792515,390.98814610072543,254.8189239501953,7.187272310256958,262.00618743896484,1.0
113,365.9115077427455,7.099335057394845,373.0108424595424,243.77422332763672,6.980303525924683,250.75453186035156,1.0
114,374.9730137416295,7.352946962629046,382.32596261160717,248.22488403320312,6.710578203201294,254.93546295166016,1.0
115,372.4857439313616,7.156424386160714,379.6421683175223,241.76168823242188,6.900373220443726,248.66205596923828,1.0
116,362.7060808454241,7.260901178632464,369.9669843401228,251.3955841064453,6.778002023696899,258.17359161376953,1.0
117,380.36165945870533,7.220429011753628,387.5820879255022,246.8761215209961,6.544320344924927,253.42044067382812,1.0
118,364.7136928013393,6.8132710456848145,371.52696446010043,243.137939453125,6.8019938468933105,249.93994140625,1.0
119,352.44018118722096,7.346674510410854,359.78685215541293,235.16291046142578,7.113197088241577,242.27610778808594,1.0
120,352.84068080357144,7.139740603310721,359.9804207938058,250.0892333984375,6.451869010925293,256.5411071777344,1.0
