epoch,train_bce,train_kld,train_total,val_bce,val_kld,val_total,beta,lr
28,2195.3117065429688,5.8865063190460205,2201.1982421875,1629.5648193359375,7.767280578613281,1637.3321533203125,1.0,0.000922942323123497
29,2321.3568725585938,5.178053855895996,2326.534912109375,1547.076171875,6.452239990234375,1553.5284423828125,1.0,0.0009172960141514987
30,2134.1515502929688,5.363217711448669,2139.5148010253906,1475.53955078125,7.5027313232421875,1483.042236328125,1.0,0.000911468858521183
31,2150.8277282714844,4.990702152252197,2155.8184509277344,1281.71142578125,7.964511394500732,1289.6759033203125,1.0,0.0009054634122155985
32,2091.87548828125,4.718893647193909,2096.5944213867188,1241.791015625,7.254180908203125,1249.045166015625,1.0,0.0008992823094219766
33,1990.3310546875,4.184792399406433,1994.5158081054688,1147.1500244140625,7.0188775062561035,1154.1689453125,1.0,0.0008929282613762903
34,2012.3127746582031,4.36786425113678,2016.6806640625,1093.845703125,11.742255210876465,1105.5880126953125,1.0,0.0008864040551740152
35,1891.0890197753906,5.113351583480835,1896.2023620605469,1048.1614990234375,8.836109161376953,1056.99755859375,1.0,0.000879712552547619
36,1782.9714050292969,6.241671562194824,1789.2130737304688,1070.1785888671875,16.504743576049805,1086.683349609375,1.0,0.0008728566886113099
37,1897.1220703125,6.148218512535095,1903.2702941894531,1045.3905029296875,8.989699363708496,1054.3802490234375,1.0,0.0008658394705735983
38,2032.7728881835938,4.579232931137085,2037.3521118164062,1012.2161254882812,7.7063889503479,1019.9224853515625,1.0,0.0008586639764182372
39,1878.1499328613281,4.645196557044983,1882.795166015625,870.5635375976562,13.502387046813965,884.06591796875,1.0,0.0008513333535541156
40,1851.6305847167969,6.827051520347595,1858.4576110839844,874.2044067382812,14.629170417785645,888.8335571289062,1.0,0.0008438508174347005
41,1898.9791259765625,5.457808494567871,1904.4369506835938,893.5724487304688,12.789535522460938,906.3619995117188,1.0,0.0008362196501476344
42,1834.8020324707031,4.421608865261078,1839.2236633300781,858.5712890625,12.153411865234375,870.7247314453125,1.0,0.0008284431989751019
43,1719.0764770507812,4.431119203567505,1723.5075988769531,878.669677734375,15.800747871398926,894.4703979492188,1.0,0.000820524874925601
44,1944.9874572753906,4.876481652259827,1949.8639526367188,858.620849609375,26.125167846679688,884.7460327148438,1.0,0.0008124681512377633
45,1721.930419921875,7.605368733406067,1729.5357971191406,820.0294799804688,33.660282135009766,853.6897583007812,1.0,0.0008042765618568753
46,1726.6951293945312,9.263941049575806,1735.9590759277344,876.9234008789062,28.271154403686523,905.194580078125,1.0,0.0007959536998847739
47,1779.0740051269531,8.982109546661377,1788.0560913085938,850.4225463867188,38.53525924682617,888.9578247070312,1.0,0.0007875032160037936
48,1784.2944946289062,7.795700907707214,1792.0901794433594,803.2537231445312,22.45674705505371,825.71044921875,1.0,0.0007789288168754551
49,1734.5507202148438,6.770575761795044,1741.3213195800781,819.0886840820312,12.908757209777832,831.9974365234375,1.0,0.0007702342635146031
50,1711.8260192871094,6.3151386976242065,1718.1411437988281,869.335205078125,17.79519271850586,887.13037109375,1.0,0.0007614233696396993
51,1717.4446105957031,6.8914759159088135,1724.3360595703125,811.9602661132812,13.159295082092285,825.1195678710938,1.0,0.0007524999999999998
52,1734.5115661621094,5.439797043800354,1739.9513549804688,847.337646484375,8.399114608764648,855.7367553710938,1.0,0.0007434680686803488
53,1681.0245361328125,4.37820565700531,1685.4027099609375,810.2527465820312,7.666450500488281,817.919189453125,1.0,0.0007343315373843313
54,1788.2081298828125,4.889593958854675,1793.0977172851562,765.5530395507812,8.927924156188965,774.48095703125,1.0,0.0007250944136965387
55,1716.2521057128906,6.303981781005859,1722.5560607910156,793.7356567382812,14.567133903503418,808.3027954101562,1.0,0.0007157607493247106
56,1616.6292419433594,8.756929159164429,1625.3861999511719,800.89990234375,26.780996322631836,827.680908203125,1.0,0.0007063346383225208
57,1703.1436157226562,10.349433422088623,1713.4930725097656,778.3870239257812,17.815231323242188,796.2022705078125,1.0,0.0006968202152937906
58,1796.1400451660156,7.86005163192749,1804.0000915527344,834.040771484375,8.592926979064941,842.6337280273438,1.0,0.0006872216535789154
59,1745.4305114746094,6.2952165603637695,1751.7257080078125,808.0120239257812,13.167011260986328,821.1790161132812,1.0,0.0006775431634242983
60,1746.6996765136719,6.148575782775879,1752.8482360839844,826.6615600585938,12.085972785949707,838.74755859375,1.0,0.0006677889901355984
61,1770.8013000488281,7.019464373588562,1777.8207397460938,786.6962890625,10.018281936645508,796.714599609375,1.0,0.0006579634122155987
62,1706.4451293945312,7.873827576637268,1714.3189697265625,784.6487426757812,11.542488098144531,796.1912231445312,1.0,0.0006480707394875132
63,1606.6476440429688,9.27480411529541,1615.9224548339844,774.6416625976562,15.000493049621582,789.6421508789062,1.0,0.0006381153112045562
64,1422.0531921386719,8.127464771270752,1430.1806335449219,853.8678588867188,15.788124084472656,869.656005859375,1.0,0.0006281014941466028
65,1495.677734375,8.205342054367065,1503.883056640625,820.3464965820312,14.42876148223877,834.7752685546875,1.0,0.0006180336807047744
66,1470.5622863769531,8.035104870796204,1478.597412109375,935.8290405273438,11.152705192565918,946.9817504882812,1.0,0.0006079162869547907
67,1547.5232849121094,7.834838032722473,1555.3580932617188,837.8007202148438,11.467987060546875,849.2686767578125,1.0,0.0005977537507199335
68,1471.509765625,7.653898358345032,1479.1636657714844,759.082275390625,13.039680480957031,772.1219482421875,1.0,0.0005875505296244703
69,1473.6871337890625,8.370980858802795,1482.0581359863281,836.12890625,12.81562328338623,848.9445190429688,1.0,0.0005773110991383935
70,1383.5087890625,8.309387922286987,1391.8181457519531,974.1516723632812,11.066337585449219,985.218017578125,1.0,0.0005670399506143303
71,1526.580078125,8.765761852264404,1535.3458251953125,855.796875,8.348654747009277,864.1455078125,1.0,0.0005567415893174883
72,1510.565185546875,8.120550870895386,1518.6856994628906,883.508544921875,9.96011734008789,893.4686889648438,1.0,0.0005464205324494959
73,1452.1680297851562,8.37003767490387,1460.5380859375,808.6494140625,13.759349822998047,822.4087524414062,1.0,0.0005360813071670099
74,1474.8026733398438,9.801074028015137,1484.603759765625,851.8869018554688,12.678313255310059,864.565185546875,1.0,0.0005257284485959536
75,1406.7474670410156,9.886332988739014,1416.6337890625,949.7488403320312,10.053946495056152,959.8027954101562,1.0,0.0005153664978422614
76,1359.0047302246094,9.79137921333313,1368.7961120605469,874.9993286132812,11.89437198638916,886.8936767578125,1.0,0.0005049999999999997
77,1409.4363098144531,9.33573293685913,1418.7720642089844,807.0231323242188,10.589337348937988,817.6124877929688,1.0,0.0004946335021577381
78,1207.0776977539062,8.748888731002808,1215.8265991210938,804.3203125,9.233816146850586,813.5541381835938,1.0,0.00048427155140404584
79,1255.5923156738281,8.434951543807983,1264.0272827148438,835.95947265625,10.088679313659668,846.0481567382812,1.0,0.00047391869283298964
80,1390.2633972167969,8.776007890701294,1399.0394287109375,924.9644165039062,9.783312797546387,934.7477416992188,1.0,0.00046357946755050346
81,1488.4691772460938,8.379642248153687,1496.8488159179688,901.120361328125,7.9615397453308105,909.0819091796875,1.0,0.0004532584106825113
82,1360.1084594726562,8.144063472747803,1368.2525024414062,966.1321411132812,9.127303123474121,975.2594604492188,1.0,0.0004429600493856691
83,1407.58642578125,8.627026557922363,1416.2134704589844,923.4892578125,8.685158729553223,932.1744384765625,1.0,0.0004326889008616061
84,1296.5453796386719,8.842114329338074,1305.387451171875,951.8776245117188,6.433233737945557,958.3108520507812,1.0,0.00042244947037552903
85,1270.4297485351562,8.336231708526611,1278.7659912109375,917.3740234375,7.890106201171875,925.26416015625,1.0,0.00041224624928006605
86,1338.3804626464844,7.7529367208480835,1346.1334228515625,822.5520629882812,8.704029083251953,831.256103515625,1.0,0.00040208371304520883
87,1284.5983276367188,7.426947474479675,1292.0252990722656,861.8578491210938,6.88617467880249,868.7440185546875,1.0,0.00039196631929522524
88,1211.719482421875,7.000554323196411,1218.7200317382812,957.1156616210938,6.605563640594482,963.7212524414062,1.0,0.00038189850585339675
89,1432.3212585449219,6.569963216781616,1438.8912048339844,984.0941772460938,6.347959041595459,990.442138671875,1.0,0.00037188468879544343
90,1545.6589050292969,6.631417632102966,1552.2903442382812,975.0133666992188,5.605142116546631,980.6185302734375,1.0,0.0003619292605124863
91,1307.850830078125,7.195762991905212,1315.0466003417969,998.62451171875,5.154943466186523,1003.7794799804688,1.0,0.0003520365877844009
92,1221.4189147949219,6.95032799243927,1228.3692321777344,1085.453125,5.040326118469238,1090.493408203125,1.0,0.00034221100986440116
93,1485.2542114257812,7.116694688796997,1492.3709106445312,1009.8010864257812,4.896668910980225,1014.69775390625,1.0,0.00033245683657570147
